Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
1985-11-25,4.857140064239502,4.9131841349274765,4.810436969399483,4.9131841349274765,2096303
1985-11-26,4.857140064239502,4.922524397015529,4.838458826303494,4.87582130217551,1780305
1985-11-27,4.93186616897583,4.9598880304031905,4.838459607337954,4.857140848289528,2805420
1985-11-29,4.903844833374023,4.969229545353968,4.885163945939848,4.959888923196843,4485567
1985-12-02,4.862753868103027,4.891025948310501,4.853330321450072,4.862753868103027,3554600
1985-12-03,4.862753868103027,4.891025948310501,4.853330321450072,4.862753868103027,1520896
1985-12-04,4.96641731262207,4.975841579609187,4.862753976385393,4.872178243372509,2934624
1985-12-05,4.95699405670166,5.041809224004348,4.95699405670166,5.0041135940920425,4100961
1985-12-06,4.928725719451904,4.994693117106664,4.919301445438795,4.966421015192195,3368808
1985-12-09,5.022960186004639,5.041807996371527,4.938144679291547,4.938144679291547,3423394
1985-12-10,5.098351001739502,5.11719880920143,5.0323833155607165,5.04180721929168,3359293
1985-12-11,5.11720085144043,5.202016378930426,5.098353036456471,5.136048666424388,6259863
1985-12-12,5.136049747467041,5.192593564382517,5.051234562187212,5.088930200089359,15699736
1985-12-13,5.35280179977417,5.399921719663501,5.154898928376155,5.154898928376155,7611993
1985-12-16,5.5318522453308105,5.5318522453308105,5.371644805435245,5.381069069009596,5558758
1985-12-17,5.418766975402832,5.569549845429785,5.409342708467874,5.513006404192987,5859231
1985-12-18,5.35280179977417,5.428193455559689,5.249138768154817,5.399921719663501,5834192
1985-12-19,5.362223148345947,5.399918775656071,5.352798881456259,5.362223148345947,3894636
1985-12-20,5.371646881103516,5.44703849839634,5.352799066795852,5.409342869781012,5358442
1985-12-23,5.258559226989746,5.371646096313904,5.23028714959659,5.315102661651825,3640235
1985-12-24,5.305680751800537,5.305680751800537,5.202017389194514,5.249137295867571,2074769
1985-12-26,5.343373775482178,5.343373775482178,5.277406086876826,5.305677799109668,1218920
1985-12-27,5.409343719482422,5.428191536750707,5.3433763590434245,5.371647724883626,1034630
1985-12-30,5.447038173675537,5.465886346921752,5.42819036049147,5.437614627145652,2436839
1985-12-31,5.484735012054443,5.4941589201103005,5.437615471775159,5.465887195942729,1782809
