Price,Close,High,Low,Open,Volume
Ticker,TTWO,TTWO,TTWO,TTWO,TTWO
Datetime,,,,,
2025-11-05 14:30:00+00:00,251.7050018310547,253.7100067138672,251.7050018310547,253.7100067138672,17185
2025-11-05 14:31:00+00:00,252.43499755859375,252.43499755859375,252.08999633789062,252.08999633789062,1344
2025-11-05 14:32:00+00:00,251.31500244140625,252.06500244140625,251.00010681152344,252.06500244140625,4705
2025-11-05 14:33:00+00:00,251.17999267578125,251.31500244140625,251.17999267578125,251.31500244140625,1556
2025-11-05 14:34:00+00:00,251.25999450683594,251.3699951171875,251.25999450683594,251.32000732421875,1102
2025-11-05 14:35:00+00:00,251.57000732421875,251.57000732421875,250.8300018310547,251.38999938964844,2547
2025-11-05 14:36:00+00:00,251.8000030517578,251.86500549316406,251.8000030517578,251.86500549316406,1292
2025-11-05 14:37:00+00:00,251.09750366210938,252.0,251.05499267578125,251.8000030517578,10766
2025-11-05 14:38:00+00:00,250.63999938964844,251.22999572753906,250.63999938964844,251.05999755859375,6959
2025-11-05 14:39:00+00:00,250.97000122070312,250.97000122070312,250.97000122070312,250.97000122070312,1159
2025-11-05 14:40:00+00:00,250.38699340820312,251.10000610351562,250.38699340820312,250.8300018310547,3357
2025-11-05 14:41:00+00:00,250.8699951171875,250.8699951171875,250.3000030517578,250.3000030517578,1557
2025-11-05 14:42:00+00:00,250.16000366210938,250.66000366210938,250.16000366210938,250.66000366210938,1387
2025-11-05 14:43:00+00:00,250.25999450683594,250.25999450683594,250.0,250.1199951171875,2156
2025-11-05 14:44:00+00:00,250.0800018310547,250.27999877929688,250.0800018310547,250.2100067138672,2845
2025-11-05 14:45:00+00:00,250.0,250.0,250.0,250.0,223
2025-11-05 14:46:00+00:00,250.9250030517578,250.9250030517578,249.99000549316406,249.99000549316406,3078
2025-11-05 14:47:00+00:00,251.49000549316406,251.74000549316406,251.14999389648438,251.16000366210938,3297
2025-11-05 14:48:00+00:00,251.99000549316406,251.99000549316406,251.7050018310547,251.7050018310547,1238
2025-11-05 14:49:00+00:00,252.4499969482422,252.4499969482422,251.8000030517578,251.99000549316406,5264
2025-11-05 14:50:00+00:00,252.6300048828125,252.6300048828125,251.9949951171875,252.10000610351562,1382
2025-11-05 14:51:00+00:00,252.6699981689453,252.6750030517578,252.6699981689453,252.6750030517578,471
2025-11-05 14:52:00+00:00,251.99000549316406,252.58999633789062,251.99000549316406,252.50999450683594,5075
2025-11-05 14:53:00+00:00,252.6199951171875,252.6199951171875,252.30999755859375,252.30999755859375,1285
2025-11-05 14:54:00+00:00,253.27999877929688,253.27999877929688,252.94000244140625,252.94000244140625,2182
2025-11-05 14:55:00+00:00,253.64500427246094,253.75999450683594,253.38999938964844,253.38999938964844,3272
2025-11-05 14:56:00+00:00,252.97000122070312,253.61500549316406,252.80999755859375,253.41000366210938,11185
2025-11-05 14:57:00+00:00,253.02000427246094,253.1999969482422,252.91000366210938,253.0,12538
2025-11-05 14:58:00+00:00,253.22000122070312,253.22000122070312,252.6999969482422,253.06500244140625,2296
2025-11-05 14:59:00+00:00,253.36500549316406,253.39999389648438,252.9199981689453,252.9600067138672,1698
2025-11-05 15:00:00+00:00,252.34500122070312,252.77999877929688,252.34500122070312,252.73699951171875,8005
2025-11-05 15:01:00+00:00,252.07000732421875,252.35000610351562,251.9600067138672,252.35000610351562,2819
2025-11-05 15:02:00+00:00,251.91000366210938,251.91000366210938,251.88999938964844,251.88999938964844,1878
2025-11-05 15:03:00+00:00,251.4499969482422,251.5850067138672,251.41000366210938,251.57000732421875,5998
2025-11-05 15:04:00+00:00,251.55999755859375,251.58999633789062,251.32000732421875,251.47999572753906,4073
2025-11-05 15:05:00+00:00,251.69000244140625,251.69000244140625,251.42999267578125,251.42999267578125,2277
2025-11-05 15:06:00+00:00,251.9199981689453,251.9199981689453,251.625,251.63499450683594,2245
2025-11-05 15:07:00+00:00,251.94000244140625,251.94000244140625,251.8000030517578,251.8000030517578,538
2025-11-05 15:08:00+00:00,251.58999633789062,251.85000610351562,251.55999755859375,251.85000610351562,4503
2025-11-05 15:09:00+00:00,251.78250122070312,251.86000061035156,251.75999450683594,251.80999755859375,3882
2025-11-05 15:10:00+00:00,251.97000122070312,252.00030517578125,251.84500122070312,251.84500122070312,1878
2025-11-05 15:11:00+00:00,252.07000732421875,252.07000732421875,252.07000732421875,252.07000732421875,335
2025-11-05 15:12:00+00:00,252.6300048828125,252.8300018310547,251.96249389648438,252.0850067138672,11049
2025-11-05 15:13:00+00:00,252.85000610351562,252.85000610351562,252.63999938964844,252.83999633789062,7474
2025-11-05 15:14:00+00:00,253.00999450683594,253.02999877929688,252.8300018310547,253.02999877929688,2396
2025-11-05 15:15:00+00:00,253.22000122070312,253.22000122070312,252.97000122070312,252.97999572753906,3510
2025-11-05 15:16:00+00:00,253.49000549316406,253.5,252.85000610351562,253.0399932861328,38532
2025-11-05 15:17:00+00:00,254.11500549316406,254.25999450683594,253.5,253.61000061035156,22866
2025-11-05 15:18:00+00:00,254.05250549316406,254.0749969482422,254.0,254.0574951171875,2081
2025-11-05 15:19:00+00:00,253.4949951171875,254.05250549316406,253.36000061035156,254.05250549316406,3490
2025-11-05 15:20:00+00:00,253.61000061035156,253.61000061035156,253.61000061035156,253.61000061035156,211
2025-11-05 15:21:00+00:00,253.8000030517578,253.8000030517578,253.60000610351562,253.60000610351562,1609
2025-11-05 15:22:00+00:00,254.38999938964844,254.38999938964844,253.41000366210938,253.59500122070312,12366
2025-11-05 15:23:00+00:00,254.55499267578125,254.55499267578125,254.27999877929688,254.27999877929688,1852
2025-11-05 15:24:00+00:00,254.52999877929688,254.55499267578125,254.52999877929688,254.55499267578125,864
2025-11-05 15:25:00+00:00,254.25,254.72999572753906,254.14999389648438,254.67999267578125,9124
2025-11-05 15:26:00+00:00,254.28250122070312,254.28250122070312,254.26499938964844,254.27999877929688,977
2025-11-05 15:27:00+00:00,254.26499938964844,254.27999877929688,254.26499938964844,254.27499389648438,703
2025-11-05 15:28:00+00:00,254.25,254.27499389648438,254.25,254.27499389648438,1027
2025-11-05 15:29:00+00:00,254.25,254.27499389648438,254.24000549316406,254.27499389648438,893
