Price,Close,High,Low,Open,Volume
Ticker,REGN,REGN,REGN,REGN,REGN
Datetime,,,,,
2025-11-05 14:30:00+00:00,631.1599731445312,631.1599731445312,628.0001220703125,631.0999755859375,6990
2025-11-05 14:31:00+00:00,631.364990234375,632.4949951171875,631.0650024414062,631.1599731445312,893
2025-11-05 14:32:00+00:00,633.1400146484375,633.1400146484375,631.9025268554688,631.9450073242188,1022
2025-11-05 14:33:00+00:00,631.7349853515625,633.0501098632812,631.5900268554688,632.5449829101562,1111
2025-11-05 14:34:00+00:00,631.5750122070312,632.4099731445312,631.5750122070312,631.5750122070312,207
2025-11-05 14:35:00+00:00,631.7100219726562,633.0299072265625,631.5,631.5750122070312,721
2025-11-05 14:36:00+00:00,632.7659912109375,632.7659912109375,631.7100219726562,631.739990234375,707
2025-11-05 14:37:00+00:00,632.0,633.030029296875,632.0,632.5,722
2025-11-05 14:38:00+00:00,631.60498046875,631.60498046875,631.60498046875,631.60498046875,455
2025-11-05 14:39:00+00:00,630.27001953125,630.75,630.0,630.75,883
2025-11-05 14:40:00+00:00,630.217529296875,630.217529296875,629.780029296875,629.8914184570312,303
2025-11-05 14:41:00+00:00,630.0,630.65771484375,630.0,630.0,1165
2025-11-05 14:42:00+00:00,630.635009765625,630.635009765625,629.989990234375,630.4500122070312,2090
2025-11-05 14:43:00+00:00,630.6099853515625,630.739990234375,630.3699951171875,630.375,855
2025-11-05 14:44:00+00:00,630.0449829101562,630.719970703125,630.0,630.6099853515625,1510
2025-11-05 14:45:00+00:00,631.6900024414062,631.6900024414062,629.6749877929688,630.4099731445312,3775
2025-11-05 14:46:00+00:00,632.22998046875,632.635009765625,632.22998046875,632.635009765625,332
2025-11-05 14:47:00+00:00,632.0549926757812,632.7564697265625,632.0549926757812,632.1950073242188,2364
2025-11-05 14:48:00+00:00,634.5900268554688,634.5900268554688,632.9199829101562,632.9199829101562,974
2025-11-05 14:49:00+00:00,634.219970703125,634.9349975585938,633.85498046875,634.1699829101562,1855
2025-11-05 14:50:00+00:00,632.9000244140625,632.9000244140625,632.9000244140625,632.9000244140625,277
2025-11-05 14:51:00+00:00,633.7750244140625,633.7750244140625,633.3599853515625,633.3599853515625,832
2025-11-05 14:52:00+00:00,633.25,633.8800048828125,633.0499877929688,633.8800048828125,747
2025-11-05 14:53:00+00:00,634.0349731445312,634.0349731445312,634.0349731445312,634.0349731445312,267
2025-11-05 14:54:00+00:00,634.3499755859375,634.3499755859375,633.97998046875,633.9849853515625,679
2025-11-05 14:55:00+00:00,635.22998046875,635.22998046875,634.7750244140625,634.7750244140625,834
2025-11-05 14:56:00+00:00,636.0499877929688,636.5349731445312,635.25,636.5349731445312,3686
2025-11-05 14:57:00+00:00,636.0499877929688,636.0499877929688,636.0,636.0499877929688,813
2025-11-05 14:58:00+00:00,636.0499877929688,636.3300170898438,635.4951171875,636.0499877929688,1339
2025-11-05 14:59:00+00:00,636.0499877929688,637.0900268554688,635.4011840820312,637.0900268554688,2229
2025-11-05 15:00:00+00:00,633.6900024414062,634.8200073242188,633.1699829101562,634.8200073242188,2918
2025-11-05 15:01:00+00:00,633.8699951171875,633.9749755859375,632.7999877929688,633.6300048828125,2074
2025-11-05 15:02:00+00:00,635.260009765625,635.9949951171875,633.0850219726562,633.72998046875,2678
2025-11-05 15:03:00+00:00,635.655029296875,635.9000244140625,635.655029296875,635.8400268554688,1199
2025-11-05 15:04:00+00:00,637.6337890625,637.6337890625,635.6799926757812,635.6799926757812,473
2025-11-05 15:05:00+00:00,637.0250244140625,637.0250244140625,637.0150146484375,637.0150146484375,593
2025-11-05 15:06:00+00:00,635.8800048828125,637.0499877929688,635.8800048828125,637.0499877929688,1486
2025-11-05 15:07:00+00:00,635.1300048828125,636.0399780273438,635.1300048828125,636.0399780273438,656
2025-11-05 15:08:00+00:00,634.2100219726562,634.6400146484375,633.9199829101562,634.6400146484375,856
2025-11-05 15:09:00+00:00,633.7999877929688,634.3599853515625,633.7999877929688,634.1500244140625,657
2025-11-05 15:10:00+00:00,633.3300170898438,633.7374877929688,632.8300170898438,633.6925048828125,903
2025-11-05 15:11:00+00:00,631.0549926757812,633.260009765625,631.0549926757812,633.260009765625,840
2025-11-05 15:12:00+00:00,630.9099731445312,631.8049926757812,630.6099853515625,630.6099853515625,2509
2025-11-05 15:13:00+00:00,630.0900268554688,631.75,630.0900268554688,631.75,494
2025-11-05 15:14:00+00:00,631.5866088867188,631.5866088867188,630.22998046875,631.5599975585938,458
2025-11-05 15:15:00+00:00,630.969970703125,631.1500244140625,630.885009765625,630.8900146484375,821
2025-11-05 15:16:00+00:00,630.9099731445312,631.5399780273438,630.760009765625,630.760009765625,718
2025-11-05 15:17:00+00:00,631.9149780273438,631.9149780273438,631.9149780273438,631.9149780273438,547
2025-11-05 15:18:00+00:00,630.8599853515625,631.5549926757812,630.8599853515625,631.3800048828125,1460
2025-11-05 15:19:00+00:00,630.0,630.8699951171875,630.0,630.8699951171875,378
2025-11-05 15:20:00+00:00,629.5,630.989990234375,629.5,629.8599853515625,1026
2025-11-05 15:21:00+00:00,628.7200927734375,629.9500122070312,628.719970703125,629.9500122070312,779
2025-11-05 15:22:00+00:00,628.8400268554688,629.8150024414062,628.719970703125,629.8150024414062,1958
2025-11-05 15:23:00+00:00,628.77001953125,629.6799926757812,628.77001953125,629.6799926757812,509
2025-11-05 15:24:00+00:00,629.8599243164062,629.8599243164062,628.9990234375,628.9990234375,369
2025-11-05 15:25:00+00:00,629.6900024414062,629.9199829101562,629.6900024414062,629.8599853515625,541
2025-11-05 15:26:00+00:00,630.4199829101562,630.530029296875,630.4199829101562,630.530029296875,217
2025-11-05 15:27:00+00:00,629.7949829101562,629.7949829101562,629.7949829101562,629.7949829101562,390
2025-11-05 15:28:00+00:00,630.9500122070312,630.9500122070312,630.2249755859375,630.2249755859375,669
2025-11-05 15:29:00+00:00,630.3099975585938,630.989990234375,630.3099975585938,630.989990234375,1000
2025-11-05 15:30:00+00:00,630.3099975585938,630.6900024414062,630.219970703125,630.4400024414062,756
2025-11-05 15:31:00+00:00,630.7249755859375,630.97998046875,630.510009765625,630.6199951171875,2448
2025-11-05 15:32:00+00:00,631.5700073242188,631.5700073242188,631.1400146484375,631.1400146484375,718
2025-11-05 15:33:00+00:00,631.1300048828125,631.1300048828125,631.1300048828125,631.1300048828125,147
2025-11-05 15:34:00+00:00,632.0989990234375,632.25,631.3800048828125,631.5800170898438,785
2025-11-05 15:35:00+00:00,632.5499877929688,632.5499877929688,632.5499877929688,632.5499877929688,185
2025-11-05 15:36:00+00:00,631.7949829101562,631.7949829101562,631.5800170898438,631.5800170898438,641
2025-11-05 15:37:00+00:00,631.135009765625,631.4099731445312,631.135009765625,631.4099731445312,131
2025-11-05 15:38:00+00:00,631.4199829101562,631.927490234375,631.135009765625,631.135009765625,774
2025-11-05 15:39:00+00:00,632.1234130859375,632.1234130859375,632.0599975585938,632.0599975585938,596
2025-11-05 15:40:00+00:00,632.780029296875,632.780029296875,632.780029296875,632.780029296875,466
2025-11-05 15:41:00+00:00,631.3800048828125,632.239990234375,631.3800048828125,632.22998046875,383
2025-11-05 15:42:00+00:00,632.7100219726562,632.7100219726562,631.6500244140625,631.6500244140625,452
2025-11-05 15:43:00+00:00,632.1599731445312,632.1599731445312,631.969970703125,631.97998046875,338
2025-11-05 15:44:00+00:00,632.405029296875,632.405029296875,631.75,632.0499877929688,905
2025-11-05 15:45:00+00:00,632.510009765625,632.510009765625,632.4000244140625,632.4000244140625,117
2025-11-05 15:46:00+00:00,632.7100219726562,632.77001953125,632.39501953125,632.4000244140625,2022
2025-11-05 15:47:00+00:00,632.3099975585938,632.614990234375,631.969970703125,632.3300170898438,2412
2025-11-05 15:48:00+00:00,633.0499877929688,633.0499877929688,632.3099975585938,632.3099975585938,230
2025-11-05 15:49:00+00:00,633.7100219726562,633.7100219726562,633.0499877929688,633.0499877929688,976
2025-11-05 15:50:00+00:00,632.85498046875,633.0700073242188,632.3800048828125,633.0700073242188,770
2025-11-05 15:51:00+00:00,631.989990234375,632.8699951171875,631.989990234375,632.8699951171875,1801
2025-11-05 15:53:00+00:00,631.7100219726562,631.7100219726562,631.510009765625,631.510009765625,533
2025-11-05 15:54:00+00:00,631.6165771484375,631.6165771484375,631.5999755859375,631.5999755859375,256
2025-11-05 15:55:00+00:00,631.1900024414062,631.4500122070312,630.864990234375,631.4500122070312,805
2025-11-05 15:56:00+00:00,630.885009765625,630.885009765625,630.864990234375,630.864990234375,305
2025-11-05 15:57:00+00:00,630.280029296875,631.1325073242188,630.280029296875,631.1325073242188,871
2025-11-05 15:58:00+00:00,630.5955810546875,630.8200073242188,630.5955810546875,630.8200073242188,377
2025-11-05 15:59:00+00:00,631.4000244140625,631.4000244140625,631.3250122070312,631.3499755859375,937
2025-11-05 16:00:00+00:00,630.9299926757812,631.469970703125,630.9299926757812,631.469970703125,619
2025-11-05 16:01:00+00:00,631.2999877929688,631.2999877929688,631.2999877929688,631.2999877929688,120
2025-11-05 16:02:00+00:00,631.6799926757812,631.719970703125,631.5599975585938,631.719970703125,700
2025-11-05 16:03:00+00:00,631.0800170898438,631.4099731445312,631.0800170898438,631.2999877929688,494
2025-11-05 16:04:00+00:00,630.6400146484375,630.8499755859375,630.219970703125,630.280029296875,1550
2025-11-05 16:05:00+00:00,630.8900146484375,630.9550170898438,630.0,630.0,711
2025-11-05 16:06:00+00:00,631.260009765625,631.260009765625,630.8099975585938,630.8200073242188,393
2025-11-05 16:07:00+00:00,631.25,631.25,631.25,631.25,247
2025-11-05 16:08:00+00:00,630.1599731445312,630.52001953125,630.1599731445312,630.52001953125,465
2025-11-05 16:09:00+00:00,630.5999755859375,630.5999755859375,630.5999755859375,630.5999755859375,133
2025-11-05 16:10:00+00:00,630.151611328125,630.8900146484375,630.151611328125,630.8900146484375,761
2025-11-05 16:11:00+00:00,630.3900146484375,630.3900146484375,630.3900146484375,630.3900146484375,513
2025-11-05 16:14:00+00:00,630.5800170898438,630.5800170898438,630.4149780273438,630.4149780273438,687
2025-11-05 16:15:00+00:00,631.4500122070312,631.4500122070312,630.6199951171875,630.7899780273438,1933
2025-11-05 16:16:00+00:00,631.219970703125,631.219970703125,630.969970703125,630.969970703125,482
2025-11-05 16:18:00+00:00,631.14501953125,631.639892578125,630.9400024414062,631.39501953125,1496
2025-11-05 16:20:00+00:00,630.5549926757812,630.905029296875,630.27001953125,630.905029296875,809
2025-11-05 16:21:00+00:00,631.9450073242188,632.0,630.6599731445312,630.6649780273438,5390
2025-11-05 16:22:00+00:00,631.9400024414062,632.0900268554688,631.9400024414062,632.0900268554688,442
2025-11-05 16:23:00+00:00,631.9450073242188,631.9450073242188,631.9450073242188,631.9450073242188,1114
2025-11-05 16:24:00+00:00,631.6599731445312,631.8800048828125,631.6599731445312,631.8800048828125,353
2025-11-05 16:25:00+00:00,631.9450073242188,631.9450073242188,631.9400024414062,631.9400024414062,402
2025-11-05 16:26:00+00:00,631.4099731445312,631.9400024414062,631.4099731445312,631.9400024414062,289
2025-11-05 16:27:00+00:00,631.6599731445312,631.875,631.4099731445312,631.4199829101562,410
2025-11-05 16:28:00+00:00,631.260009765625,632.19580078125,631.260009765625,631.875,1753
2025-11-05 16:29:00+00:00,631.3900146484375,631.3900146484375,631.0499877929688,631.0499877929688,207
2025-11-05 16:30:00+00:00,631.3900146484375,631.39501953125,631.0599975585938,631.0599975585938,710
2025-11-05 16:31:00+00:00,632.22998046875,632.22998046875,631.5349731445312,631.75,1229
2025-11-05 16:32:00+00:00,632.1599731445312,632.4600219726562,632.02001953125,632.02001953125,1829
2025-11-05 16:33:00+00:00,632.47998046875,632.47998046875,632.1599731445312,632.1599731445312,1412
2025-11-05 16:34:00+00:00,633.5,633.5,632.9400024414062,632.9400024414062,904
2025-11-05 16:35:00+00:00,632.9600219726562,633.47998046875,632.8099975585938,633.469970703125,1211
2025-11-05 16:36:00+00:00,632.64501953125,633.3049926757812,632.64501953125,632.8099975585938,577
2025-11-05 16:37:00+00:00,633.0549926757812,633.0549926757812,632.760009765625,632.760009765625,264
2025-11-05 16:38:00+00:00,633.0,633.1849975585938,632.969970703125,633.1724853515625,871
2025-11-05 16:39:00+00:00,632.7999877929688,633.4111938476562,632.7999877929688,632.989990234375,675
2025-11-05 16:40:00+00:00,632.7999877929688,633.219970703125,632.7999877929688,633.1300048828125,776
2025-11-05 16:41:00+00:00,632.9949951171875,633.5599975585938,632.9949951171875,633.5599975585938,650
2025-11-05 16:42:00+00:00,632.5599975585938,632.9949951171875,632.5599975585938,632.9949951171875,600
2025-11-05 16:43:00+00:00,632.885009765625,632.885009765625,632.5399780273438,632.5399780273438,323
2025-11-05 16:44:00+00:00,632.8800048828125,632.8900146484375,632.4000244140625,632.4000244140625,2416
2025-11-05 16:45:00+00:00,632.875,632.875,632.875,632.875,273
2025-11-05 16:46:00+00:00,632.875,632.875,632.4600219726562,632.489990234375,619
2025-11-05 16:47:00+00:00,632.8699951171875,632.8950805664062,632.8699951171875,632.8950805664062,377
